year,month,season,time_period,country_clean,state_clean,activity_group,sex,age,age_group,fatal,type_clean,injury,time_labels
2015,1,Winter,12:00-17:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,In Water,Male,24,20-29,No,Unprovoked,Foot bitten,afternoon
2015,1,Winter,12:00-17:59,AUSTRALIA,NEW SOUTH WALES,Fishing,Male,-1,Unknown,No,Watercraft,"Shark bumped boat, no injury to occupants",afternoon
2015,1,Winter,06:00-11:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,15,10-19,No,Unprovoked,"Lacerations to lower left leg, puncture wounds to sole of left foot",morning
2014,12,Winter,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Unknown,-1,Unknown,No,Unprovoked,Lacerations to both feet,morning
2014,12,Winter,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Fishing,Male,17,10-19,Yes,Unprovoked,FATAL,morning
2014,12,Winter,06:00-11:59,USA,CALIFORNIA,Surfing/Boardsports,Male,50,50-59,No,Unprovoked,Injury to hip/leg,morning
2014,12,Winter,06:00-11:59,AUSTRALIA,VICTORIA,Fishing,Male,40,40-49,No,Provoked,Laceration to calf when he fell on shark he had caught PROVOKED INCIDENT,morning
2014,12,Winter,06:00-11:59,AUSTRALIA,QUEENSLAND,Fishing,Male,17,10-19,Yes,Unprovoked,FATAL,morning
2014,11,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,44,40-49,No,Unprovoked,Laceration to left hand,afternoon
2014,11,Autumn,12:00-17:59,USA,HAWAII,Diving/Snorkeling,Male,53,50-59,No,Unprovoked,Laceration to left upper leg,afternoon
2014,11,Autumn,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,Minor injury to lower leg and foot,morning
2014,11,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,18,10-19,No,Unprovoked,Minor injuries to hand & arm ,afternoon
2014,10,Autumn,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Female,34,30-39,No,Unprovoked,Lacerations to fingers,morning
2014,10,Autumn,18:00-20:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,20,20-29,No,Provoked,Laceration to dorsum of left foot when he stepped on the shark     PROVOKED INCIDENT,evening
2014,10,Autumn,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Female,-1,Unknown,No,Unprovoked,"No injury, paddleboard bitten",morning
2014,10,Autumn,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"No injury, paddleboard bitten",morning
2014,10,Autumn,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Female,13,10-19,No,Unprovoked,"Lacerations to left calf & ankle, puncture wounds to left foot",morning
2014,10,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Female,-1,Unknown,No,Unprovoked,Laceration to right hand/wrist,afternoon
2014,10,Autumn,12:00-17:59,AUSTRALIA,WESTERN AUSTRALIA,Boating/Paddling,Male,-1,Unknown,No,Watercraft,"Kayak deflated, no injury to occupants",afternoon
2014,10,Autumn,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,29,20-29,No,Unprovoked,Foot bitten,morning
2014,10,Autumn,12:00-17:59,USA,FLORIDA,Fishing,Female,40,40-49,No,Unprovoked,Thigh bitten,afternoon
2014,10,Autumn,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,15,10-19,No,Unprovoked,Foot bitten,morning
2014,10,Autumn,12:00-17:59,USA,CALIFORNIA,Boating/Paddling,Male,-1,Unknown,No,Watercraft,"No injury to occupant, shark/s holded  kayak",afternoon
2014,10,Autumn,06:00-11:59,USA,CALIFORNIA,Boating/Paddling,Male,-1,Unknown,No,Watercraft,"No injury to occupant, shark/s holded  kayak",morning
2014,10,Autumn,12:00-17:59,USA,CALIFORNIA,Surfing/Boardsports,Male,28,20-29,No,Unprovoked,Lacerations to knee,afternoon
2014,10,Autumn,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Surfing/Boardsports,Male,23,20-29,No,Unprovoked,"Left arm & right hand severed, lacerations to both legs",morning
2014,9,Autumn,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,Minor injury to left foot,morning
2014,9,Autumn,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Swimming,Male,50,50-59,Yes,Unprovoked,FATAL,morning
2014,9,Autumn,12:00-17:59,USA,ALABAMA,Fishing,Male,43,40-49,No,Unprovoked,Leg bitten,afternoon
2014,9,Autumn,18:00-20:59,USA,MASSACHUSETTS,Boating/Paddling,Female,20,20-29,No,Watercraft,"No injury, shark bit kayak",evening
2014,9,Autumn,18:00-20:59,USA,FLORIDA,Fishing,Male,52,50-59,No,Provoked,Bitten twice on the leg by a shark he was attempting to free from his line PROVOKED INCIDENT,evening
2014,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Female,13,10-19,No,Unprovoked,Injury to left calf,afternoon
2014,8,Summer,12:00-17:59,USA,SOUTH CAROLINA,In Water,Female,-1,Unknown,No,Unprovoked,Heel bitten,afternoon
2014,8,Summer,06:00-11:59,USA,FLORIDA,In Water,Male,-1,Unknown,No,Unprovoked,Puncture wounds and lacerations to left thigh and knee,morning
2014,8,Summer,12:00-17:59,USA,FLORIDA,Swimming,Female,10,10-19,No,Unprovoked,Puncture wounds to right foot & ankle,afternoon
2014,8,Summer,12:00-17:59,USA,LOUISIANA,Swimming,Male,7,0-9,No,Unprovoked,Minor lacerations to left heel and big toe,afternoon
2014,8,Summer,12:00-17:59,USA,SOUTH CAROLINA,Surfing/Boardsports,Male,10,10-19,No,Unprovoked,Lacerations to right leg & foot,afternoon
2014,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,8,0-9,No,Unprovoked,Laceration to ankle,afternoon
2014,8,Summer,12:00-17:59,SOUTH AFRICA,WESTERN CAPE PROVINCE,Surfing/Boardsports,Male,20,20-29,No,Unprovoked,Lower limbs & thigh bitten,afternoon
2014,7,Summer,12:00-17:59,USA,FLORIDA,In Water,Male,8,0-9,No,Unprovoked,Lacerations to right knee,afternoon
2014,7,Summer,12:00-17:59,USA,HAWAII,Swimming,Male,61,60-69,No,Unprovoked,Lacerations to left foot,afternoon
2014,7,Summer,12:00-17:59,USA,FLORIDA,Swimming,Male,39,30-39,No,Unprovoked,Puncture wounds to foot,afternoon
2014,7,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,14,10-19,No,Unprovoked,Lacerations to foot,afternoon
2014,7,Summer,06:00-11:59,USA,CALIFORNIA,Swimming,Male,-1,Unknown,No,Provoked,PROVOKED INCIDENT Torso bitten by shark hooked by an angler,morning
2014,7,Summer,06:00-11:59,USA,CALIFORNIA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"No injury, surboard bitten",morning
2014,7,Summer,18:00-20:59,USA,SOUTH CAROLINA,Surfing/Boardsports,Male,19,10-19,No,Unprovoked,Right hand bitten,evening
2014,6,Summer,12:00-17:59,AUSTRALIA,SOUTH AUSTRALIA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"No injury, surfboard 'attacked'",afternoon
2014,6,Summer,12:00-17:59,AUSTRALIA,SOUTH AUSTRALIA,Surfing/Boardsports,Male,15,10-19,No,Unprovoked,Lacerations to knee,afternoon
2014,6,Summer,12:00-17:59,USA,DELAWARE,In Water,Male,16,10-19,No,Unprovoked,"Abrasion to right hand, lacerations to left forearm",afternoon
2014,6,Summer,06:00-11:59,AUSTRALIA,SOUTH AUSTRALIA,Surfing/Boardsports,Male,39,30-39,No,Unprovoked,Minor injury to torso,morning
2014,6,Summer,12:00-17:59,USA,TEXAS,In Water,Female,14,10-19,No,Unprovoked,Shallow lacerations & puncture wounds below shoulder,afternoon
2014,6,Summer,12:00-17:59,USA,FLORIDA,Swimming,Female,22,20-29,No,Unprovoked,Laceration to right lower leg,afternoon
2014,6,Summer,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,Lacerations & puncture wounds to ankle and foot,morning
2014,5,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Female,38,30-39,No,Unprovoked,Calf bitten,morning
2014,5,Spring,06:00-11:59,AUSTRALIA,SOUTH AUSTRALIA,Surfing/Boardsports,Male,35,30-39,No,Unprovoked,"No injury, but surfboard severely damaged",morning
2014,5,Spring,12:00-17:59,USA,SOUTH CAROLINA,Swimming,Female,40,40-49,No,Unprovoked,Lacerations to left foot,afternoon
2014,5,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,23,20-29,No,Unprovoked,Laceration to right hand and cuts on fingertips,afternoon
2014,4,Spring,12:00-17:59,USA,FLORIDA,Swimming,Male,42,40-49,No,Unprovoked,Laceration & puncture wounds to right foot,afternoon
2014,4,Spring,06:00-11:59,USA,FLORIDA,In Water,Male,25,20-29,No,Unprovoked,Minor lacerations to left foot,morning
2014,4,Spring,06:00-11:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Fishing,Male,-1,Unknown,No,Provoked,Lacerations to leg & hand by hooked shark PROVOKED INCIDENT,morning
2014,4,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,13,10-19,No,Unprovoked,Minor puncture wounds to lower left leg,afternoon
2014,4,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,14,10-19,No,Unprovoked,Lacerations to foot,afternoon
2014,4,Spring,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Swimming,Female,63,60-69,Yes,Unprovoked,FATAL,morning
2014,3,Spring,12:00-17:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Swimming,Male,66,60-69,Yes,Unprovoked,FATAL,afternoon
2014,3,Spring,06:00-11:59,AUSTRALIA,VICTORIA,Surfing/Boardsports,Male,42,40-49,No,Unprovoked,Shark leapt onto surfboard; surfer uninjured ,morning
2014,3,Spring,18:00-20:59,AUSTRALIA,NEW SOUTH WALES,Swimming,Male,-1,Unknown,No,Unprovoked,Minor lacerations to foot,evening
2014,2,Winter,12:00-17:59,AUSTRALIA,SOUTH AUSTRALIA,Fishing,Male,28,20-29,Yes,Unprovoked,FATAL,afternoon
2013,12,Winter,06:00-11:59,SOUTH AFRICA,WESTERN CAPE PROVINCE,Surfing/Boardsports,Male,19,10-19,No,Unprovoked,Injuries to left thigh,morning
2013,12,Winter,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Male,29,20-29,No,Unprovoked,Lacerations to right hand & knee,morning
2013,12,Winter,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,30,30-39,No,Unprovoked,Right foot bitten,afternoon
2013,12,Winter,18:00-20:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,26,20-29,No,Unprovoked,"Puncture wounds to hand, laceration to leg",evening
2013,12,Winter,06:00-11:59,USA,HAWAII,Fishing,Male,57,50-59,Yes,Unprovoked,FATAL,morning
2013,11,Autumn,12:00-17:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,19,10-19,Yes,Unprovoked,FATAL,afternoon
2013,11,Autumn,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Surfing/Boardsports,Male,35,30-39,Yes,Unprovoked,FATAL,morning
2013,11,Autumn,06:00-11:59,USA,OREGON,Surfing/Boardsports,Male,25,20-29,No,Unprovoked,"No injury, board bitten",morning
2013,11,Autumn,12:00-17:59,AUSTRALIA,WESTERN AUSTRALIA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"No injury, board bumped by shark",afternoon
2013,11,Autumn,12:00-17:59,USA,NEW JERSEY,Surfing/Boardsports,Male,16,10-19,No,Unprovoked,"No injury, swim fin bitten",afternoon
2013,10,Autumn,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Male,46,40-49,No,Unprovoked,Severe bite to right calf & anklel,afternoon
2013,10,Autumn,12:00-17:59,AUSTRALIA,WESTERN AUSTRALIA,Diving/Snorkeling,Female,60,60-69,No,Unprovoked,Lacerations to right arm,afternoon
2013,10,Autumn,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Fishing,Male,-1,Unknown,No,Unprovoked,"No injury, swim fin shredded",morning
2013,10,Autumn,18:00-20:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,41,40-49,No,Unprovoked,Injuries to right foot,evening
2013,10,Autumn,12:00-17:59,USA,HAWAII,Diving/Snorkeling,Male,45,40-49,No,Unprovoked,"3"" laceration to left hip",afternoon
2013,10,Autumn,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Male,25,20-29,No,Unprovoked,"No injury, shark bit surfboard",morning
2013,10,Autumn,12:00-17:59,USA,FLORIDA,In Water,Male,6,0-9,No,Unprovoked,Bitten on left calf & foot,afternoon
2013,10,Autumn,06:00-11:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Diving/Snorkeling,Male,74,70-79,Yes,Unprovoked,FATAL,morning
2013,10,Autumn,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Diving/Snorkeling,Male,55,50-59,No,Unprovoked,"Injuries to torso, head and face",morning
2013,10,Autumn,06:00-11:59,USA,CALIFORNIA,Surfing/Boardsports,Male,45,40-49,No,Unprovoked,Laceration to thigh,morning
2013,10,Autumn,12:00-17:59,USA,FLORIDA,In Water,Male,12,10-19,No,Unprovoked,Lacerations to  right forearm,afternoon
2013,9,Autumn,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,50,50-59,No,Unprovoked,Lacerations to hand,morning
2013,9,Autumn,06:00-11:59,USA,FLORIDA,In Water,Male,7,0-9,No,Unprovoked,Laceration and puncture wounds to ankle,morning
2013,9,Autumn,12:00-17:59,USA,FLORIDA,Swimming,Male,45,40-49,No,Unprovoked,Lacerations to right foot,afternoon
2013,9,Autumn,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,Lacerations to left foream,morning
2013,9,Autumn,12:00-17:59,USA,FLORIDA,Swimming,Male,21,20-29,No,Unprovoked,Lacerations to right foot,afternoon
2013,9,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Female,13,10-19,No,Unprovoked,Heel bitten,afternoon
2013,9,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,43,40-49,No,Provoked,Foot bitten when he accidentally jumped onto the shark PROVOKED INCIDENT,afternoon
2013,9,Autumn,12:00-17:59,USA,FLORIDA,In Water,Male,25,20-29,No,Unprovoked,"Minor injury, shin bitten",afternoon
2013,9,Autumn,12:00-17:59,USA,FLORIDA,Swimming,Male,17,10-19,No,Unprovoked,Shoulder bitten,afternoon
2013,9,Autumn,12:00-17:59,USA,FLORIDA,Fishing,Male,9,0-9,No,Unprovoked,Lacerations to left calf,afternoon
2013,8,Summer,21:00-23:59,USA,CALIFORNIA,Swimming,Male,-1,Unknown,No,Unprovoked,Foot bitten,night
2013,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Female,11,10-19,No,Unprovoked,Minor injury to left lower leg & heel,afternoon
2013,8,Summer,12:00-17:59,AUSTRALIA,NEW SOUTH WALES,Shark interaction,Male,-1,Unknown,No,Unprovoked,Lacerations to left forearm,afternoon
2013,8,Summer,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Male,16,10-19,No,Unprovoked,Lacerations to buttocks & thigh,afternoon
2013,8,Summer,12:00-17:59,USA,CALIFORNIA,Surfing/Boardsports,Female,-1,Unknown,No,Unprovoked,"No injury, shark bumped surfboard",afternoon
2013,8,Summer,12:00-17:59,USA,HAWAII,Diving/Snorkeling,Female,20,20-29,Yes,Unprovoked,FATAL,afternoon
2013,8,Summer,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Female,19,10-19,No,Unprovoked,No injury & not on board. Board adrift when bitten by shark,afternoon
2013,8,Summer,12:00-17:59,USA,SOUTH CAROLINA,Surfing/Boardsports,Male,10,10-19,No,Unprovoked,"No injury, shark became entangled in his surfboard leash",afternoon
2013,8,Summer,12:00-17:59,USA,FLORIDA,Fishing,Male,17,10-19,No,Unprovoked,Minor injury to foot & shin,afternoon
2013,7,Summer,06:00-11:59,USA,HAWAII,Diving/Snorkeling,Female,56,50-59,No,Unprovoked,"Lacerations to hand, face and torso",morning
2013,7,Summer,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Male,18,10-19,No,Unprovoked,Lower leg bitten,afternoon
2013,7,Summer,12:00-17:59,USA,ALABAMA,Surfing/Boardsports,Female,50,50-59,No,Unprovoked,Lacerations and abrasions to foot and ankle,afternoon
2013,7,Summer,12:00-17:59,USA,NORTH CAROLINA,In Water,Female,63,60-69,No,Unprovoked,Right foot bitten,afternoon
2013,6,Summer,12:00-17:59,USA,CALIFORNIA,Fishing,Male,-1,Unknown,No,Watercraft,"No injury, kayak scratched",afternoon
2013,6,Summer,12:00-17:59,USA,SOUTH CAROLINA,Swimming,Male,14,10-19,No,Unprovoked,"Bitten on lower right leg, reported as a minor injury",afternoon
2013,6,Summer,12:00-17:59,USA,HAWAII,Swimming,Male,28,20-29,No,Unprovoked,Right thigh & calf bitten,afternoon
2013,6,Summer,12:00-17:59,USA,TEXAS,Swimming,Male,15,10-19,No,Unprovoked,Left leg & hand bitten,afternoon
2013,6,Summer,06:00-11:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,Lacerations to knee,morning
2013,6,Summer,12:00-17:59,USA,SOUTH CAROLINA,Surfing/Boardsports,Female,10,10-19,No,Unprovoked,Puncture marks to hand,afternoon
2013,6,Summer,12:00-17:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"No injury, board damaged",afternoon
2013,5,Spring,12:00-17:59,USA,FLORIDA,Swimming,Male,11,10-19,No,Unprovoked,Right foot bitten,afternoon
2013,5,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,16,10-19,No,Unprovoked,Lacerations to left foot and ankle,morning
2013,4,Spring,12:00-17:59,AUSTRALIA,NEW SOUTH WALES,Fishing,Male,51,50-59,No,Unprovoked,Puncture wounds and lacerations to both legs,afternoon
2013,4,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,9,0-9,No,Unprovoked,Lacerations to right foot,morning
2013,4,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,21,20-29,No,Unprovoked,Minor lacerations to right hand,afternoon
2013,4,Spring,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Male,58,50-59,No,Unprovoked,Right thigh bitten,morning
2013,3,Spring,06:00-11:59,SOUTH AFRICA,WESTERN CAPE PROVINCE,Fishing,Male,30,30-39,No,Provoked,Lacerations to left calf and heel from hooked shark PROVOKED INCIDENT,morning
2013,3,Spring,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Fishing,Male,28,20-29,No,Unprovoked,Laceration to left hand,morning
2013,2,Winter,18:00-20:59,USA,HAWAII,Surfing/Boardsports,Unknown,-1,Unknown,No,Unprovoked,Lacerations to right leg,evening
2013,2,Winter,18:00-20:59,USA,HAWAII,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"No injury, shark bit rail of foam board",evening
2013,2,Winter,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,16,10-19,No,Unprovoked,Lacerations to right hand,afternoon
2013,1,Winter,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Male,43,40-49,No,Unprovoked,Left forearm bitten ,afternoon
2013,1,Winter,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Fishing,Male,26,20-29,No,Unprovoked,Calf & shin bitten ,morning
2012,12,Winter,12:00-17:59,USA,FLORIDA,Swimming,Male,-1,Unknown,No,Unprovoked,Lower leg or ankle bitten,afternoon
2012,12,Winter,12:00-17:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,23,20-29,No,Unprovoked,"No injury, chunk missing from surfboard",afternoon
2012,12,Winter,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,29,20-29,No,Unprovoked,Lacerations to thigh and hand,morning
2012,12,Winter,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Surfing/Boardsports,Male,32,30-39,No,Unprovoked,No injury,morning
2012,12,Winter,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Male,60,60-69,No,Unprovoked,Lacerations to left foot,afternoon
2012,12,Winter,12:00-17:59,AUSTRALIA,NEW SOUTH WALES,Fishing,Male,31,30-39,No,Unprovoked,Minor puncture wounds to knee,afternoon
2012,11,Autumn,06:00-11:59,USA,HAWAII,Diving/Snorkeling,Male,61,60-69,No,Unprovoked,Lacerations to thigh & lower left leg,morning
2012,11,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,14,10-19,No,Unprovoked,Minor lacerations to left foot & heel,afternoon
2012,11,Autumn,06:00-11:59,USA,HAWAII,Diving/Snorkeling,Male,30,30-39,No,Unprovoked,Right lower leg and foot bitten,morning
2012,11,Autumn,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Male,43,40-49,No,Unprovoked,"No injury, surfboard bitten",morning
2012,10,Autumn,12:00-17:59,USA,CALIFORNIA,Surfing/Boardsports,Male,25,20-29,No,Unprovoked,Multiple lacerations to torso,afternoon
2012,10,Autumn,12:00-17:59,USA,HAWAII,Swimming,Female,51,50-59,No,Unprovoked,"Puncture wounds to thigh, defense wounds  to hand",afternoon
2012,10,Autumn,06:00-11:59,USA,CALIFORNIA,Surfing/Boardsports,Male,39,30-39,Yes,Unprovoked,FATAL,morning
2012,10,Autumn,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,24,20-29,No,Unprovoked,Minor bite to ankle,morning
2012,10,Autumn,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Male,55,50-59,No,Unprovoked,"No injury, board bitten",morning
2012,10,Autumn,18:00-20:59,USA,CALIFORNIA,Surfing/Boardsports,Male,42,40-49,No,Unprovoked,"No ijnury to boardrider, shark struck board breaking the mast",evening
2012,10,Autumn,12:00-17:59,AUSTRALIA,WESTERN AUSTRALIA,Surfing/Boardsports,Male,11,10-19,No,Unprovoked,"No injury, but swim fin bitten & torn",afternoon
2012,9,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,21,20-29,No,Unprovoked,Lacerations to left forearm,afternoon
2012,9,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,22,20-29,No,Unprovoked,Left foot bitten,afternoon
2012,9,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,52,50-59,No,Unprovoked,Foot bitten,afternoon
2012,9,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Unknown,19,10-19,No,Unprovoked,Minor injury to elbow,afternoon
2012,9,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,25,20-29,No,Unprovoked,Right foot bitten,afternoon
2012,9,Autumn,12:00-17:59,USA,FLORIDA,Swimming,Male,-1,Unknown,No,Unprovoked,Lacerations to right calf,afternoon
2012,9,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,30,30-39,No,Unprovoked,Right calf bitten,afternoon
2012,9,Autumn,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,37,30-39,No,Unprovoked,Lacerations to foot,morning
2012,9,Autumn,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,32,30-39,No,Unprovoked,Puncture wounds to hand,morning
2012,9,Autumn,18:00-20:59,USA,FLORIDA,Surfing/Boardsports,Female,8,0-9,No,Unprovoked,Puncture wounds to calf and hand,evening
2012,9,Autumn,12:00-17:59,USA,HAWAII,Fishing,Unknown,-1,Unknown,No,Provoked,Minor laceration to hand  PROVOKED INCIDENT,afternoon
2012,9,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Female,56,50-59,No,Unprovoked,Puncture wound to left ankle,afternoon
2012,8,Summer,12:00-17:59,AUSTRALIA,WESTERN AUSTRALIA,Surfing/Boardsports,Male,34,30-39,No,Unprovoked,Lacerations to torso and arm,afternoon
2012,8,Summer,12:00-17:59,AUSTRALIA,WESTERN AUSTRALIA,Fishing,Unknown,-1,Unknown,No,Watercraft,"No injury, shark grabbed outboard motor",afternoon
2012,8,Summer,12:00-17:59,USA,FLORIDA,Diving/Snorkeling,Male,56,50-59,No,Unprovoked,Lacerations to little finger of left hand,afternoon
2012,7,Summer,06:00-11:59,USA,CALIFORNIA,Surfing/Boardsports,Male,17,10-19,No,Unprovoked,"No injury, surfer knocked off board when shark struck surfboard",morning
2012,7,Summer,12:00-17:59,AUSTRALIA,SOUTH AUSTRALIA,Surfing/Boardsports,Male,48,40-49,No,Unprovoked,Lacerations to torso & arm,afternoon
2012,7,Summer,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Male,44,40-49,No,Unprovoked,Left foot bitten,afternoon
2012,7,Summer,12:00-17:59,USA,MASSACHUSETTS,Surfing/Boardsports,Male,50,50-59,No,Unprovoked,Lacerations to both legs below the knees,afternoon
